race_id,race_date,track,distance_f,going,race_class,field_size,horse_id,jockey_id,trainer_id,age,weight_carried,barrier,finish_position,win,place,sp_odds
195,2021-02-12,Epsom,16,Good to Firm,3,13,17,9,44,6,9.3,2,4,0,0,8.93
195,2021-02-12,Epsom,16,Good to Firm,3,13,256,21,33,4,9.2,3,9,0,0,20.72
195,2021-02-12,Epsom,16,Good to Firm,3,13,773,23,19,6,9.2,4,3,0,1,6.92
195,2021-02-12,Epsom,16,Good to Firm,3,13,476,31,74,4,8.0,5,13,0,0,349.76
195,2021-02-12,Epsom,16,Good to Firm,3,13,454,45,19,6,10.0,6,1,1,1,3.3
195,2021-02-12,Epsom,16,Good to Firm,3,13,372,29,77,4,9.5,7,2,0,1,4.95
195,2021-02-12,Epsom,16,Good to Firm,3,13,143,28,14,6,8.6,8,8,0,0,19.38
195,2021-02-12,Epsom,16,Good to Firm,3,13,225,8,64,2,9.4,9,7,0,0,16.37
195,2021-02-12,Epsom,16,Good to Firm,3,13,43,29,11,2,9.2,10,10,0,0,25.14
195,2021-02-12,Epsom,16,Good to Firm,3,13,732,56,29,5,8.4,11,12,0,0,131.04
195,2021-02-12,Epsom,16,Good to Firm,3,13,653,48,15,3,9.2,12,5,0,0,10.08
195,2021-02-12,Epsom,16,Good to Firm,3,13,124,9,8,6,8.9,13,6,0,0,15.05
196,2021-02-12,Doncaster,12,Heavy,4,10,1,21,17,6,8.4,1,6,0,0,44.07
196,2021-02-12,Doncaster,12,Heavy,4,10,454,15,19,6,9.4,2,1,1,1,2.48
196,2021-02-12,Doncaster,12,Heavy,4,10,508,17,65,4,9.7,3,9,0,0,108.88
196,2021-02-12,Doncaster,12,Heavy,4,10,137,36,78,4,9.2,4,8,0,0,68.91
196,2021-02-12,Doncaster,12,Heavy,4,10,795,53,53,5,8.3,5,10,0,0,113.24
196,2021-02-12,Doncaster,12,Heavy,4,10,439,48,50,6,8.4,6,5,0,0,14.82
196,2021-02-12,Doncaster,12,Heavy,4,10,459,46,29,3,9.7,7,3,0,1,4.99
196,2021-02-12,Doncaster,12,Heavy,4,10,200,45,22,4,8.8,8,2,0,1,3.34
196,2021-02-12,Doncaster,12,Heavy,4,10,685,56,68,4,8.6,9,4,0,0,9.64
196,2021-02-12,Doncaster,12,Heavy,4,10,178,50,53,2,8.3,10,7,0,0,50.34
197,2021-02-12,Cheltenham,20,Heavy,1,9,89,48,80,2,9.8,1,8,0,0,655.2
197,2021-02-12,Cheltenham,20,Heavy,1,9,470,6,43,2,9.5,2,9,0,0,1422.31
197,2021-02-12,Cheltenham,20,Heavy,1,9,713,14,59,6,9.2,3,5,0,0,40.34
197,2021-02-12,Cheltenham,20,Heavy,1,9,578,37,40,3,9.4,4,2,0,1,2.44
197,2021-02-12,Cheltenham,20,Heavy,1,9,480,36,43,2,9.1,5,3,0,1,18.67
197,2021-02-12,Cheltenham,20,Heavy,1,9,211,5,75,5,8.5,6,4,0,0,29.67
197,2021-02-12,Cheltenham,20,Heavy,1,9,385,24,17,3,8.8,7,7,0,0,471.95
197,2021-02-12,Cheltenham,20,Heavy,1,9,25,46,51,2,9.9,8,1,1,1,1.65
197,2021-02-12,Cheltenham,20,Heavy,1,9,43,50,11,2,9.8,9,6,0,0,55.65
198,2021-02-13,York,16,Firm,5,10,438,22,77,6,8.5,1,5,0,0,68.51
198,2021-02-13,York,16,Firm,5,10,314,34,46,6,8.6,2,6,0,0,74.46
198,2021-02-13,York,16,Firm,5,10,199,52,79,4,8.4,3,7,0,0,107.72
198,2021-02-13,York,16,Firm,5,10,718,11,69,3,9.1,4,1,1,1,1.1
198,2021-02-13,York,16,Firm,5,10,187,5,74,2,8.3,5,10,0,0,328.86
198,2021-02-13,York,16,Firm,5,10,30,48,8,6,9.1,6,3,0,1,29.39
198,2021-02-13,York,16,Firm,5,10,507,16,68,4,8.3,7,8,0,0,120.18
198,2021-02-13,York,16,Firm,5,10,587,11,38,5,9.7,8,2,0,1,18.43
198,2021-02-13,York,16,Firm,5,10,89,48,80,2,8.9,9,9,0,0,131.84
198,2021-02-13,York,16,Firm,5,10,87,18,61,5,9.5,10,4,0,0,36.02
199,2021-02-13,Ascot,5,Good,4,6,282,5,73,2,9.9,1,1,1,1,2.26
199,2021-02-13,Ascot,5,Good,4,6,795,53,53,5,9.9,2,3,0,1,7.44
199,2021-02-13,Ascot,5,Good,4,6,446,25,48,6,9.3,3,4,0,0,12.63
199,2021-02-13,Ascot,5,Good,4,6,631,32,39,6,8.1,4,5,0,0,16.74
199,2021-02-13,Ascot,5,Good,4,6,313,1,74,6,9.5,5,2,0,1,2.32
199,2021-02-13,Ascot,5,Good,4,6,668,50,6,5,8.6,6,6,0,0,203.66
200,2021-02-13,York,10,Good to Soft,5,8,43,28,11,2,9.9,1,5,0,0,26.36
200,2021-02-13,York,10,Good to Soft,5,8,413,59,75,6,9.1,2,6,0,0,102.77
200,2021-02-13,York,10,Good to Soft,5,8,580,7,38,5,8.4,3,2,0,1,2.87
200,2021-02-13,York,10,Good to Soft,5,8,95,36,42,5,8.8,4,8,0,0,397.98
200,2021-02-13,York,10,Good to Soft,5,8,759,52,2,6,8.3,5,3,0,1,3.43
200,2021-02-13,York,10,Good to Soft,5,8,594,12,30,5,9.9,6,4,0,0,9.89
200,2021-02-13,York,10,Good to Soft,5,8,706,12,17,5,8.1,7,7,0,0,226.13
200,2021-02-13,York,10,Good to Soft,5,8,17,9,44,6,8.2,8,1,1,1,2.83
201,2021-02-13,Sandown,6,Soft,4,14,558,1,36,5,8.1,1,1,1,1,3.86
201,2021-02-13,Sandown,6,Soft,4,14,333,7,28,3,9.4,2,5,0,0,10.25
201,2021-02-13,Sandown,6,Soft,4,14,487,17,27,4,8.4,3,7,0,0,17.53
201,2021-02-13,Sandown,6,Soft,4,14,635,51,39,6,9.5,4,10,0,0,74.17
201,2021-02-13,Sandown,6,Soft,4,14,649,10,55,3,8.4,5,6,0,0,14.36
201,2021-02-13,Sandown,6,Soft,4,14,667,12,29,3,8.8,6,12,0,0,204.26
201,2021-02-13,Sandown,6,Soft,4,14,3,19,68,4,8.5,7,14,0,0,284.6
201,2021-02-13,Sandown,6,Soft,4,14,303,40,21,6,8.7,8,3,0,1,5.55
201,2021-02-13,Sandown,6,Soft,4,14,537,7,5,4,9.4,9,8,0,0,27.74
201,2021-02-13,Sandown,6,Soft,4,14,666,35,59,2,9.1,10,11,0,0,114.01
201,2021-02-13,Sandown,6,Soft,4,14,241,29,56,5,8.6,11,9,0,0,30.04
201,2021-02-13,Sandown,6,Soft,4,14,99,46,76,6,8.1,12,2,0,1,3.91
201,2021-02-13,Sandown,6,Soft,4,14,407,13,47,3,9.9,13,13,0,0,259.1
201,2021-02-13,Sandown,6,Soft,4,14,201,21,30,4,9.2,14,4,0,0,7.87
202,2021-02-14,Newmarket,12,Good to Firm,5,9,343,59,34,3,9.4,1,3,0,1,7.62
202,2021-02-14,Newmarket,12,Good to Firm,5,9,263,22,73,4,8.0,2,8,0,0,162.25
202,2021-02-14,Newmarket,12,Good to Firm,5,9,576,31,57,5,8.8,3,9,0,0,3010.5
202,2021-02-14,Newmarket,12,Good to Firm,5,9,111,42,26,2,8.3,4,4,0,0,14.39
202,2021-02-14,Newmarket,12,Good to Firm,5,9,553,26,24,6,9.6,5,5,0,0,16.24
202,2021-02-14,Newmarket,12,Good to Firm,5,9,216,16,26,5,8.5,6,2,0,1,3.0
202,2021-02-14,Newmarket,12,Good to Firm,5,9,321,53,35,6,8.3,7,6,0,0,73.83
202,2021-02-14,Newmarket,12,Good to Firm,5,9,591,3,13,2,9.9,8,7,0,0,91.46
202,2021-02-14,Newmarket,12,Good to Firm,5,9,155,54,16,2,8.3,9,1,1,1,1.91
203,2021-02-14,Sandown,5,Firm,2,13,785,57,48,4,8.8,1,5,0,0,51.92
203,2021-02-14,Sandown,5,Firm,2,13,350,26,58,2,9.8,2,9,0,0,87.61
203,2021-02-14,Sandown,5,Firm,2,13,529,32,26,4,9.7,3,2,0,1,3.88
203,2021-02-14,Sandown,5,Firm,2,13,580,7,38,5,9.3,4,1,1,1,1.59
203,2021-02-14,Sandown,5,Firm,2,13,78,13,72,6,8.4,5,6,0,0,56.03
203,2021-02-14,Sandown,5,Firm,2,13,787,15,59,4,9.9,6,4,0,0,20.18
203,2021-02-14,Sandown,5,Firm,2,13,8,5,34,3,9.9,7,3,0,1,9.35
203,2021-02-14,Sandown,5,Firm,2,13,167,21,55,2,9.9,8,11,0,0,143.22
203,2021-02-14,Sandown,5,Firm,2,13,406,2,57,4,9.1,9,13,0,0,223.98
203,2021-02-14,Sandown,5,Firm,2,13,228,54,11,5,9.5,10,12,0,0,166.8
203,2021-02-14,Sandown,5,Firm,2,13,411,30,5,6,8.3,11,10,0,0,97.99
203,2021-02-14,Sandown,5,Firm,2,13,630,36,15,2,8.0,12,8,0,0,81.89
203,2021-02-14,Sandown,5,Firm,2,13,400,28,65,4,9.7,13,7,0,0,56.66
204,2021-02-14,Sandown,6,Good to Firm,4,6,558,1,36,5,8.2,1,4,0,0,81.8
204,2021-02-14,Sandown,6,Good to Firm,4,6,684,18,20,3,9.0,2,1,1,1,1.1
204,2021-02-14,Sandown,6,Good to Firm,4,6,404,13,54,6,9.9,3,2,0,1,21.38
204,2021-02-14,Sandown,6,Good to Firm,4,6,665,54,4,3,9.5,4,6,0,0,962.4
204,2021-02-14,Sandown,6,Good to Firm,4,6,408,45,31,2,9.0,5,5,0,0,83.59
204,2021-02-14,Sandown,6,Good to Firm,4,6,281,42,9,5,8.7,6,3,0,1,78.72
205,2021-02-14,Sandown,6,Good,1,9,439,28,50,6,9.1,1,8,0,0,170.59
205,2021-02-14,Sandown,6,Good,1,9,388,48,57,2,9.0,2,1,1,1,1.1
205,2021-02-14,Sandown,6,Good,1,9,345,55,6,2,9.5,3,4,0,0,33.66
205,2021-02-14,Sandown,6,Good,1,9,312,54,53,4,8.3,4,2,0,1,17.62
205,2021-02-14,Sandown,6,Good,1,9,572,6,57,5,9.2,5,3,0,1,20.19
205,2021-02-14,Sandown,6,Good,1,9,703,1,5,2,9.6,6,9,0,0,1045.04
205,2021-02-14,Sandown,6,Good,1,9,759,52,2,6,9.2,7,7,0,0,159.2
205,2021-02-14,Sandown,6,Good,1,9,152,22,40,4,8.5,8,5,0,0,37.19
205,2021-02-14,Sandown,6,Good,1,9,560,22,24,6,8.7,9,6,0,0,45.31
206,2021-02-14,Doncaster,16,Good to Firm,4,8,130,58,35,2,8.8,1,3,0,1,12.35
206,2021-02-14,Doncaster,16,Good to Firm,4,8,775,17,30,5,8.1,2,1,1,1,1.21
206,2021-02-14,Doncaster,16,Good to Firm,4,8,443,41,41,6,8.4,3,8,0,0,268.16
206,2021-02-14,Doncaster,16,Good to Firm,4,8,556,28,63,3,8.4,4,2,0,1,11.13
206,2021-02-14,Doncaster,16,Good to Firm,4,8,435,43,44,3,9.2,5,4,0,0,17.46
206,2021-02-14,Doncaster,16,Good to Firm,4,8,318,55,2,6,9.7,6,6,0,0,32.81
206,2021-02-14,Doncaster,16,Good to Firm,4,8,741,27,17,6,8.5,7,7,0,0,42.13
206,2021-02-14,Doncaster,16,Good to Firm,4,8,90,55,22,6,9.7,8,5,0,0,25.93
207,2021-02-15,Ascot,12,Firm,3,13,524,3,11,6,8.4,1,7,0,0,20.59
207,2021-02-15,Ascot,12,Firm,3,13,266,30,37,6,9.7,2,13,0,0,281.88
207,2021-02-15,Ascot,12,Firm,3,13,372,29,77,4,8.1,3,9,0,0,29.94
207,2021-02-15,Ascot,12,Firm,3,13,531,21,60,5,9.2,4,5,0,0,14.05
207,2021-02-15,Ascot,12,Firm,3,13,709,35,57,2,8.7,5,11,0,0,192.28
207,2021-02-15,Ascot,12,Firm,3,13,781,17,79,4,9.1,6,3,0,1,5.9
207,2021-02-15,Ascot,12,Firm,3,13,533,46,47,6,9.2,7,6,0,0,16.91
207,2021-02-15,Ascot,12,Firm,3,13,33,10,17,3,8.9,8,4,0,0,12.5
207,2021-02-15,Ascot,12,Firm,3,13,693,59,78,2,8.4,9,8,0,0,21.73
207,2021-02-15,Ascot,12,Firm,3,13,181,45,25,2,8.8,10,1,1,1,2.24
207,2021-02-15,Ascot,12,Firm,3,13,613,21,32,3,8.9,11,12,0,0,196.84
207,2021-02-15,Ascot,12,Firm,3,13,707,11,6,4,9.5,12,2,0,1,5.78
207,2021-02-15,Ascot,12,Firm,3,13,229,5,65,4,9.6,13,10,0,0,118.98
208,2021-02-15,Goodwood,14,Soft,2,8,700,1,12,5,8.4,1,5,0,0,49.8
208,2021-02-15,Goodwood,14,Soft,2,8,659,34,78,4,8.8,2,7,0,0,237.98
208,2021-02-15,Goodwood,14,Soft,2,8,784,12,73,3,9.4,3,3,0,1,11.46
208,2021-02-15,Goodwood,14,Soft,2,8,353,19,12,3,9.5,4,8,0,0,367.55
208,2021-02-15,Goodwood,14,Soft,2,8,288,54,34,6,8.9,5,2,0,1,5.3
208,2021-02-15,Goodwood,14,Soft,2,8,264,20,21,5,9.1,6,4,0,0,32.94
208,2021-02-15,Goodwood,14,Soft,2,8,226,22,29,2,8.7,7,1,1,1,1.25
208,2021-02-15,Goodwood,14,Soft,2,8,225,39,64,2,9.6,8,6,0,0,53.63
209,2021-02-15,Newmarket,20,Good,4,10,710,32,28,3,9.4,1,6,0,0,13.96
209,2021-02-15,Newmarket,20,Good,4,10,589,54,41,5,8.7,2,7,0,0,19.03
209,2021-02-15,Newmarket,20,Good,4,10,87,19,61,5,9.0,3,10,0,0,65.3
209,2021-02-15,Newmarket,20,Good,4,10,136,45,46,3,9.5,4,3,0,1,6.98
209,2021-02-15,Newmarket,20,Good,4,10,213,42,49,6,8.5,5,9,0,0,39.79
209,2021-02-15,Newmarket,20,Good,4,10,538,4,21,4,10.0,6,1,1,1,2.73
209,2021-02-15,Newmarket,20,Good,4,10,496,14,1,3,8.1,7,2,0,1,5.37
209,2021-02-15,Newmarket,20,Good,4,10,800,42,48,5,9.4,8,8,0,0,30.69
209,2021-02-15,Newmarket,20,Good,4,10,351,60,7,2,8.9,9,5,0,0,8.77
209,2021-02-15,Newmarket,20,Good,4,10,787,15,59,4,9.9,10,4,0,0,7.0
210,2021-02-15,Goodwood,12,Good,2,6,145,34,77,3,9.6,1,5,0,0,245.03
210,2021-02-15,Goodwood,12,Good,2,6,574,43,54,5,8.2,2,3,0,1,121.97
210,2021-02-15,Goodwood,12,Good,2,6,83,2,59,6,9.0,3,1,1,1,1.1
210,2021-02-15,Goodwood,12,Good,2,6,447,11,56,5,10.0,4,4,0,0,155.22
210,2021-02-15,Goodwood,12,Good,2,6,599,10,78,3,9.6,5,2,0,1,18.27
210,2021-02-15,Goodwood,12,Good,2,6,75,23,73,4,9.5,6,6,0,0,371.9
211,2021-02-15,Sandown,6,Heavy,4,11,615,54,34,4,8.8,1,1,1,1,1.33
211,2021-02-15,Sandown,6,Heavy,4,11,543,15,8,4,8.4,2,2,0,1,3.08
211,2021-02-15,Sandown,6,Heavy,4,11,189,4,72,3,9.2,3,3,0,1,47.24
211,2021-02-15,Sandown,6,Heavy,4,11,657,16,43,4,9.1,4,8,0,0,158.52
211,2021-02-15,Sandown,6,Heavy,4,11,389,2,26,6,8.2,5,5,0,0,95.23
211,2021-02-15,Sandown,6,Heavy,4,11,412,29,52,3,9.0,6,11,0,0,1826.96
211,2021-02-15,Sandown,6,Heavy,4,11,442,26,70,4,9.7,7,7,0,0,143.15
211,2021-02-15,Sandown,6,Heavy,4,11,772,53,20,3,8.2,8,9,0,0,405.58
211,2021-02-15,Sandown,6,Heavy,4,11,351,5,7,2,9.0,9,6,0,0,100.98
211,2021-02-15,Sandown,6,Heavy,4,11,129,7,36,6,8.6,10,10,0,0,459.27
211,2021-02-15,Sandown,6,Heavy,4,11,101,18,41,4,8.1,11,4,0,0,78.93
212,2021-02-16,Newmarket,10,Heavy,4,7,757,17,35,4,8.3,1,6,0,0,24.71
212,2021-02-16,Newmarket,10,Heavy,4,7,788,41,59,2,9.4,2,3,0,1,18.62
212,2021-02-16,Newmarket,10,Heavy,4,7,25,46,51,2,9.9,3,1,1,1,1.13
212,2021-02-16,Newmarket,10,Heavy,4,7,166,40,78,5,9.7,4,4,0,0,18.93
212,2021-02-16,Newmarket,10,Heavy,4,7,167,1,55,2,8.4,5,5,0,0,24.61
212,2021-02-16,Newmarket,10,Heavy,4,7,267,35,42,5,8.2,6,2,0,1,16.13
212,2021-02-16,Newmarket,10,Heavy,4,7,467,28,13,4,8.3,7,7,0,0,84.44
213,2021-02-16,Epsom,5,Good to Firm,3,9,544,43,41,2,8.9,1,1,1,1,2.67
213,2021-02-16,Epsom,5,Good to Firm,3,9,346,29,7,5,9.9,2,5,0,0,22.68
213,2021-02-16,Epsom,5,Good to Firm,3,9,174,49,53,5,9.5,3,3,0,1,3.61
213,2021-02-16,Epsom,5,Good to Firm,3,9,570,50,62,6,9.5,4,8,0,0,63.8
213,2021-02-16,Epsom,5,Good to Firm,3,9,316,48,37,6,9.5,5,7,0,0,25.88
213,2021-02-16,Epsom,5,Good to Firm,3,9,27,40,24,6,8.1,6,4,0,0,12.97
213,2021-02-16,Epsom,5,Good to Firm,3,9,594,12,30,5,9.8,7,6,0,0,24.16
213,2021-02-16,Epsom,5,Good to Firm,3,9,77,48,45,6,9.3,8,2,0,1,3.58
213,2021-02-16,Epsom,5,Good to Firm,3,9,124,34,8,6,8.1,9,9,0,0,620.03
214,2021-02-16,Sandown,20,Heavy,6,6,560,36,24,6,9.1,1,3,0,1,28.15
214,2021-02-16,Sandown,20,Heavy,6,6,265,51,12,2,8.3,2,2,0,1,17.49
214,2021-02-16,Sandown,20,Heavy,6,6,263,18,73,4,8.2,3,4,0,0,32.21
214,2021-02-16,Sandown,20,Heavy,6,6,323,39,3,2,9.3,4,6,0,0,57.69
214,2021-02-16,Sandown,20,Heavy,6,6,731,28,20,6,9.1,5,1,1,1,1.1
214,2021-02-16,Sandown,20,Heavy,6,6,790,24,29,6,8.1,6,5,0,0,38.9
215,2021-02-16,Ascot,16,Firm,4,11,567,60,23,6,8.2,1,4,0,0,21.0
215,2021-02-16,Ascot,16,Firm,4,11,81,50,38,6,8.0,2,10,0,0,148.75
215,2021-02-16,Ascot,16,Firm,4,11,346,11,7,5,8.3,3,2,0,1,4.99
215,2021-02-16,Ascot,16,Firm,4,11,493,53,54,3,9.9,4,8,0,0,116.78
215,2021-02-16,Ascot,16,Firm,4,11,276,60,13,3,8.7,5,7,0,0,105.49
215,2021-02-16,Ascot,16,Firm,4,11,598,34,51,5,8.4,6,6,0,0,91.84
215,2021-02-16,Ascot,16,Firm,4,11,602,27,39,5,8.9,7,1,1,1,1.26
215,2021-02-16,Ascot,16,Firm,4,11,271,51,41,5,9.9,8,3,0,1,20.97
215,2021-02-16,Ascot,16,Firm,4,11,488,13,67,6,9.0,9,5,0,0,90.25
215,2021-02-16,Ascot,16,Firm,4,11,14,4,51,6,9.7,10,11,0,0,254.34
215,2021-02-16,Ascot,16,Firm,4,11,57,7,55,6,9.6,11,9,0,0,127.87
216,2021-02-17,Doncaster,12,Good to Firm,2,12,59,11,33,2,8.6,1,9,0,0,67.94
216,2021-02-17,Doncaster,12,Good to Firm,2,12,571,40,41,4,9.4,2,7,0,0,28.51
216,2021-02-17,Doncaster,12,Good to Firm,2,12,577,56,10,3,9.9,3,6,0,0,17.0
216,2021-02-17,Doncaster,12,Good to Firm,2,12,722,18,68,3,10.0,4,8,0,0,40.47
216,2021-02-17,Doncaster,12,Good to Firm,2,12,793,60,26,3,8.6,5,2,0,1,4.7
216,2021-02-17,Doncaster,12,Good to Firm,2,12,228,54,11,5,9.6,6,11,0,0,255.75
216,2021-02-17,Doncaster,12,Good to Firm,2,12,42,25,21,2,8.6,7,3,0,1,6.24
216,2021-02-17,Doncaster,12,Good to Firm,2,12,780,42,6,5,8.7,8,5,0,0,15.86
216,2021-02-17,Doncaster,12,Good to Firm,2,12,656,24,18,4,9.5,9,4,0,0,9.13
216,2021-02-17,Doncaster,12,Good to Firm,2,12,499,2,67,3,9.2,10,10,0,0,117.41
216,2021-02-17,Doncaster,12,Good to Firm,2,12,590,17,69,5,8.2,11,12,0,0,443.89
216,2021-02-17,Doncaster,12,Good to Firm,2,12,623,40,25,3,9.7,12,1,1,1,2.19
217,2021-02-17,Sandown,6,Heavy,3,12,188,1,10,2,8.1,1,7,0,0,73.08
217,2021-02-17,Sandown,6,Heavy,3,12,200,24,22,4,9.5,2,12,0,0,1757.11
217,2021-02-17,Sandown,6,Heavy,3,12,403,49,52,6,8.2,3,8,0,0,146.53
217,2021-02-17,Sandown,6,Heavy,3,12,449,9,59,6,8.5,4,1,1,1,1.1
217,2021-02-17,Sandown,6,Heavy,3,12,683,54,74,5,8.9,5,2,0,1,18.36
217,2021-02-17,Sandown,6,Heavy,3,12,211,42,75,5,9.0,6,3,0,1,20.5
217,2021-02-17,Sandown,6,Heavy,3,12,700,37,12,5,9.7,7,4,0,0,23.79
217,2021-02-17,Sandown,6,Heavy,3,12,69,43,51,4,10.0,8,6,0,0,56.47
217,2021-02-17,Sandown,6,Heavy,3,12,604,31,22,6,8.2,9,9,0,0,525.59
217,2021-02-17,Sandown,6,Heavy,3,12,62,45,15,4,8.5,10,11,0,0,1640.89
217,2021-02-17,Sandown,6,Heavy,3,12,456,32,26,5,9.0,11,5,0,0,45.72
217,2021-02-17,Sandown,6,Heavy,3,12,376,41,9,2,9.5,12,10,0,0,540.74
218,2021-02-17,Epsom,14,Firm,6,14,96,24,64,4,9.0,1,14,0,0,1309.98
218,2021-02-17,Epsom,14,Firm,6,14,59,42,33,2,9.8,2,4,0,0,12.23
218,2021-02-17,Epsom,14,Firm,6,14,763,43,22,4,8.2,3,6,0,0,28.68
218,2021-02-17,Epsom,14,Firm,6,14,160,1,56,3,8.3,4,1,1,1,1.55
218,2021-02-17,Epsom,14,Firm,6,14,8,25,34,3,8.4,5,3,0,1,9.9
218,2021-02-17,Epsom,14,Firm,6,14,525,30,56,4,8.4,6,8,0,0,65.69
218,2021-02-17,Epsom,14,Firm,6,14,151,4,66,6,9.7,7,11,0,0,132.0
218,2021-02-17,Epsom,14,Firm,6,14,292,28,36,2,9.8,8,12,0,0,151.2
218,2021-02-17,Epsom,14,Firm,6,14,75,5,73,4,9.9,9,13,0,0,321.97
218,2021-02-17,Epsom,14,Firm,6,14,70,27,47,5,9.7,10,9,0,0,88.17
218,2021-02-17,Epsom,14,Firm,6,14,136,21,46,3,9.7,11,5,0,0,13.82
218,2021-02-17,Epsom,14,Firm,6,14,795,46,53,5,8.2,12,7,0,0,47.08
218,2021-02-17,Epsom,14,Firm,6,14,499,2,67,3,8.5,13,10,0,0,105.55
218,2021-02-17,Epsom,14,Firm,6,14,653,48,15,3,9.0,14,2,0,1,7.18
219,2021-02-17,Ascot,12,Good,1,12,260,44,68,3,9.7,1,1,1,1,1.53
219,2021-02-17,Ascot,12,Good,1,12,694,39,56,5,9.3,2,3,0,1,8.7
219,2021-02-17,Ascot,12,Good,1,12,127,59,73,2,9.4,3,12,0,0,3377.0
219,2021-02-17,Ascot,12,Good,1,12,623,40,25,3,9.9,4,2,0,1,7.48
219,2021-02-17,Ascot,12,Good,1,12,334,58,16,6,9.8,5,7,0,0,43.81
219,2021-02-17,Ascot,12,Good,1,12,711,17,78,6,9.9,6,6,0,0,17.62
219,2021-02-17,Ascot,12,Good,1,12,680,38,76,6,8.1,7,4,0,0,10.69
219,2021-02-17,Ascot,12,Good,1,12,520,57,22,2,9.7,8,10,0,0,355.64
219,2021-02-17,Ascot,12,Good,1,12,323,25,3,2,8.6,9,9,0,0,298.66
219,2021-02-17,Ascot,12,Good,1,12,785,57,48,4,8.7,10,8,0,0,203.51
219,2021-02-17,Ascot,12,Good,1,12,64,39,75,3,9.8,11,11,0,0,469.82
219,2021-02-17,Ascot,12,Good,1,12,51,26,17,2,8.3,12,5,0,0,15.94
220,2021-02-17,Newmarket,12,Heavy,6,11,236,19,15,3,9.0,1,3,0,1,21.45
220,2021-02-17,Newmarket,12,Heavy,6,11,585,2,68,4,9.1,2,9,0,0,390.35
220,2021-02-17,Newmarket,12,Heavy,6,11,477,3,36,2,8.2,3,5,0,0,65.43
220,2021-02-17,Newmarket,12,Heavy,6,11,278,36,31,3,8.1,4,10,0,0,399.33
220,2021-02-17,Newmarket,12,Heavy,6,11,174,49,53,5,9.8,5,6,0,0,99.83
220,2021-02-17,Newmarket,12,Heavy,6,11,230,42,19,3,8.2,6,4,0,0,59.84
220,2021-02-17,Newmarket,12,Heavy,6,11,686,23,44,4,9.6,7,7,0,0,106.39
220,2021-02-17,Newmarket,12,Heavy,6,11,257,2,24,4,8.6,8,11,0,0,3201.9
220,2021-02-17,Newmarket,12,Heavy,6,11,410,48,26,5,10.0,9,1,1,1,1.1
220,2021-02-17,Newmarket,12,Heavy,6,11,42,24,21,2,9.7,10,8,0,0,203.67
220,2021-02-17,Newmarket,12,Heavy,6,11,559,37,24,5,8.3,11,2,0,1,13.73
221,2021-02-18,Cheltenham,6,Heavy,4,13,730,43,54,2,9.0,1,9,0,0,84.47
221,2021-02-18,Cheltenham,6,Heavy,4,13,455,39,55,3,9.4,2,11,0,0,233.44
221,2021-02-18,Cheltenham,6,Heavy,4,13,735,13,74,4,8.7,3,3,0,1,3.38
221,2021-02-18,Cheltenham,6,Heavy,4,13,510,2,58,6,8.1,4,1,1,1,2.88
221,2021-02-18,Cheltenham,6,Heavy,4,13,69,32,51,4,8.8,5,5,0,0,31.26
221,2021-02-18,Cheltenham,6,Heavy,4,13,457,58,6,4,8.1,6,10,0,0,149.97
221,2021-02-18,Cheltenham,6,Heavy,4,13,667,12,29,3,9.0,7,7,0,0,45.43
221,2021-02-18,Cheltenham,6,Heavy,4,13,115,28,67,5,9.7,8,2,0,1,3.31
221,2021-02-18,Cheltenham,6,Heavy,4,13,20,3,1,4,8.8,9,6,0,0,40.36
221,2021-02-18,Cheltenham,6,Heavy,4,13,172,16,17,3,10.0,10,13,0,0,332.45
221,2021-02-18,Cheltenham,6,Heavy,4,13,291,15,7,5,8.6,11,4,0,0,11.96
221,2021-02-18,Cheltenham,6,Heavy,4,13,549,24,15,6,8.9,12,12,0,0,266.36
221,2021-02-18,Cheltenham,6,Heavy,4,13,536,36,40,3,8.4,13,8,0,0,79.61
222,2021-02-18,Doncaster,6,Good,1,12,588,59,36,5,9.1,1,12,0,0,3883.54
222,2021-02-18,Doncaster,6,Good,1,12,333,7,28,3,9.7,2,8,0,0,200.75
222,2021-02-18,Doncaster,6,Good,1,12,245,13,17,5,9.3,3,3,0,1,24.87
222,2021-02-18,Doncaster,6,Good,1,12,415,11,33,4,8.8,4,9,0,0,205.64
222,2021-02-18,Doncaster,6,Good,1,12,723,15,33,5,8.0,5,5,0,0,39.15
222,2021-02-18,Doncaster,6,Good,1,12,746,8,28,6,9.3,6,1,1,1,1.1
222,2021-02-18,Doncaster,6,Good,1,12,371,55,28,6,8.8,7,6,0,0,97.9
222,2021-02-18,Doncaster,6,Good,1,12,684,18,20,3,10.0,8,4,0,0,33.16
222,2021-02-18,Doncaster,6,Good,1,12,225,8,64,2,10.0,9,11,0,0,410.3
222,2021-02-18,Doncaster,6,Good,1,12,416,3,50,5,8.8,10,7,0,0,146.65
222,2021-02-18,Doncaster,6,Good,1,12,737,2,8,4,9.3,11,2,0,1,24.48
222,2021-02-18,Doncaster,6,Good,1,12,86,16,47,3,9.4,12,10,0,0,282.23
223,2021-02-18,Sandown,5,Heavy,5,13,213,27,49,6,9.4,1,3,0,1,6.0
223,2021-02-18,Sandown,5,Heavy,5,13,339,48,53,3,10.0,2,1,1,1,2.37
